track_id;popularity;duration_ms;explicit;danceability;energy;tempo
7aRlFHYFRngsHVdSHDxaiF;33;226706;FALSO;824;488;121927
2qLECr1Z9a9IMoAGAUbHQI;32;220426;FALSO;777;955;128003
1LnC2j20pWSOJN5uujkvwB;35;192130;VERDADERO;706;506;124644
63kgSKGSMuiaHLjvM57ccy;34;173876;VERDADERO;834;53;124984
3P3LTqcIZBNEQGdCteA7wk;33;212173;FALSO;754;42;112023
5gE4Gj8qtbbMAhG4A1dbM3;32;251040;FALSO;657;648;1542
1DFja8hpLlBhD28BtpWXar;32;175400;FALSO;798;889;96968
6ubYk4jucMRsMQ2cfdxVOq;33;175247;VERDADERO;702;654;149188
32lffyUnAXcnF7Ku9DmY8J;33;95093;VERDADERO;79;369;153982
4P5QjbWV3K3vVRLotvaxal;33;203253;VERDADERO;81;535;128936
5k67jma1k154TGc7wzE90B;32;232760;VERDADERO;561;713;71962
4TyllEiaFHQMLRB30zVpbm;31;208940;FALSO;83;711;104024
6b3Hgev5YOJrqbF9IRaTka;31;304346;FALSO;778;492;146792
030LRE8b24maUNiC9OG2FP;33;224250;FALSO;893;658;94907
7taoYAfDTtuI5dxSBeijUO;31;208986;FALSO;456;888;136114
5yq59pn3w77smcLvTks5Bk;31;162880;FALSO;675;453;116981
7MuijIlCD4pJmPl8JECIu4;32;284773;FALSO;889;602;138043
1xp6YOsmCBPDDXFkjAO7mM;32;344240;FALSO;764;726;112918
2OROqVWNgnRxyWsoELIkIW;31;91253;FALSO;81;8;99959
6uIWNn0GtpoDY74rNgSvXY;31;203826;FALSO;716;802;152072
7lIxq2FyZ9JlYVC52Wb5E5;31;290706;FALSO;421;29;111813
5Le4oiulapnamqbju8JXjB;0;140565;FALSO;391;581;131928
5JXbFbY9oJFI5GgfXKCTAo;31;251373;FALSO;312;613;149948
1gtA0oV2QCxDowZaPkKX0c;38;227014;VERDADERO;761;784;100036
6YWjskKykdPsBuiTBOg1VK;75;199346;VERDADERO;756;736;115985
18mNRyfNGQvVfwTJo27sNR;47;235733;FALSO;497;742;90994
5cZ6NaDFs0a7ZYfGpaJWEt;56;159434;VERDADERO;709;645;91793
6ErCBDr5mfwDIVXE5uIGYp;57;156290;FALSO;76;669;124064
5o9SLRWHivg58UvnssxY4v;32;165504;FALSO;765;669;119022
4fRu2ATUIiKB0TdlIPVAop;54;175611;FALSO;387;563;129133
6Zg1gsOZdYbIHWU4GhoE0p;56;163448;FALSO;676;536;115982
3tBVr995CiHtewbqBx3hkT;47;173225;FALSO;603;518;124009
7e9aJrCb2fMRSv6CAlf8bJ;20;257666;FALSO;783;734;12626
4O1VIRlpNBTNKpa5wkvfbe;57;183665;FALSO;702;535;115012
0KUu1mcqWylcOhp92A7nSa;48;124000;FALSO;77;442;120057
1RHiqaz9MG1tKqJ9ny5Alf;55;281533;FALSO;465;733;92411
2SWBWoXNgduC3MtVamamZR;33;182200;VERDADERO;714;611;139784
2NWbXBECMfIqn0dOlgBxXZ;33;177106;VERDADERO;927;385;122951
1DJakPKQjUoAuHK52vhMRq;33;217364;FALSO;611;642;80422
3wFAmH9zEYcHNXqNU98eUZ;32;221300;FALSO;609;677;129889
2l0MpaIoaddCw00dJ0UxLX;32;331162;FALSO;555;543;93409
1iwgk7hPJ8zRluVwXxN0j9;33;148386;VERDADERO;785;662;146101
5RGvZQcThxwqdnGKCOHBbc;26;175800;FALSO;491;446;123683
2VurMrYaLBpoDselPxSMcs;33;186004;FALSO;665;531;79946
2XMjqvCBGhdvdKlNqVO2yW;35;163632;VERDADERO;819;56;142084
2lvx7R5lvH2oKrhAHXPG4k;33;187000;VERDADERO;688;659;153945
6IuHbYWV49tArCbHBgMHl7;60;121933;FALSO;248;674;176236
0OeiauLMp3plmFiZSRzA2i;33;209460;VERDADERO;863;706;109998
30YQJqM9hBxX9oyFo16PH1;31;248920;FALSO;546;172;61988
2g8c9EqMnsTZk0BymjBr92;32;229133;VERDADERO;539;493;81012
3TaPTbbNASnjit3f488fZT;32;165789;VERDADERO;887;409;152012
1NFtRwFATrg3hkcgR7SeRB;34;250118;VERDADERO;903;647;139906
058jHBybDKOfnQksnduCIQ;32;195669;FALSO;648;655;15705
1BKl6JHciO3gjIjTzsG7hF;31;165080;FALSO;527;378;90069
2mq1MbB5TtbMYwuyis5ZOA;32;93146;FALSO;638;6;94165
6Z89eOQm9Nq9CRvsQ4pRwN;32;267960;FALSO;658;824;77781
5ViwP0aRcES1craxI3angv;33;151026;FALSO;756;555;135015
1TRPCgtAgm4R74V5dU4x5K;33;138262;VERDADERO;66;882;136972
1NKx2wQl7VgX3YBO3h8vaf;31;265973;FALSO;502;87;180332
6oJV3vHWvTHd3Cxv1RZ47H;33;186656;VERDADERO;836;6;9783
32j4n8wDASlxokGlDWyqO8;31;194586;FALSO;703;239;124104
2rR0h0Us3Dvb7KoRLN7wdO;33;230875;VERDADERO;713;732;124545
48id9r9TFOqG31HdskTxsi;31;196213;FALSO;75;373;119932
6kIfAkYJx1ehPM0pEhw482;31;208853;FALSO;587;82;94013
0IEQtkNEroBdJ0poqk4L4Z;31;177840;FALSO;182;115;73292
6BOgdezDdj9muLUKBAn8r0;32;445653;FALSO;359;392;116894
3rEiBsVWrvSBfK3jJkGQq1;32;251266;FALSO;581;547;120989
21yOaTUVC5hzAAHwNe0RNw;32;238133;FALSO;696;896;132221
0B1BM32QH1JD90hue6HBRK;31;245560;FALSO;656;907;123897
4jZ1zz3G7I53FOhgTstUiB;32;172773;FALSO;758;778;122937
1yMbUKRRiISrp66LUHRpSr;51;351213;FALSO;573;522;125987
6JE5WAHYG6bV8iXl742wts;53;213818;FALSO;758;515;110006
16hV7KbASg4EWoEymJerRA;58;147125;FALSO;654;67;120028
7IHIPmg1XhzjqAyavpJ5k4;47;135615;FALSO;69;306;103449
3MHqGAgzog0ws73QGNmpPA;32;137661;VERDADERO;827;571;100142
1XHEfPi42FK7D8CeFPhIOH;33;151400;VERDADERO;728;539;12286
5il9UQOOygJ8rPE6u50HZQ;32;185586;VERDADERO;619;78;83531
6NfiOR3aA7iVpya1pXgrhJ;32;195000;VERDADERO;468;375;151606
1j3UJMSzEXKtKWj7W6NcjE;32;186409;VERDADERO;713;452;139937
6sPY9WHY49CA6ixufShUiO;53;195715;FALSO;788;465;110018
2wscladvcClNbW7io99gWw;32;188967;VERDADERO;878;74;12004
7HWQVRjbGHYLlTmXGoml8A;33;208586;VERDADERO;571;625;99118
6zLLSPSFHSH7OQ26Qi6xZh;33;190906;VERDADERO;721;575;74086
0kMZJwr2Q4YazsZQdROXzb;15;136853;FALSO;482;636;86876
5mHHsLLoM1M7z9mAdw0qvG;32;403026;FALSO;541;849;76314
00KPxBKmSKv26ComPaEZe8;19;205453;FALSO;195;228;93764
2hT0M0vFgMEPgBrvO0Vqse;18;192866;FALSO;256;434;7373
3ePTHGMOp03hPGalBIu2VL;32;154400;FALSO;498;444;12305
1PEgU5npUj2DqghY8owslK;33;209972;VERDADERO;834;785;92729
3fz5wOO1kzz7PEgicojJB1;32;198506;FALSO;566;441;100999
3Ps6rBpWSfXxHnhMlOl3aY;33;151514;VERDADERO;924;428;10202
64dnK9CdyuvamFBC7cTfOv;20;164306;FALSO;908;178;81821
2aJ4sTob2JAxWC2QKJawV0;32;170020;FALSO;544;546;125958
65yY9P2b9U7s1igLgJWt99;13;181586;FALSO;118;2;78578
468ZARXyBNDPBPyrzQ3WAu;31;204866;FALSO;579;369;13433
7v3bNHIiJoxUc4W9dVghjs;12;232466;FALSO;246;23;90453
7C4OA3yEgH6oB85QkZLaEr;12;189413;FALSO;364;198;92065
3I3HitmtLA7kpNWDW1MfGo;13;179773;FALSO;164;986;80763
56hNxsAptIl9OTfVSfRJSN;12;197093;FALSO;108;8;83613
4AAuHpqSjH9B0SENHuqzIw;33;139939;VERDADERO;766;859;154995
77uXS81ZM8mMj5hbfzrhrl;13;182773;FALSO;181;489;8272
4FWmh70056lRFVNR6snlXo;30;203360;FALSO;653;868;11805
7sFBoEnskTLRTHr8fFvZ9C;14;63560;FALSO;476;125;117654
5imoEW9NoVvTtqK6310PIj;33;192461;VERDADERO;813;72;129998
0laUPhh0p0BceQBPqwwck5;14;269040;FALSO;938;151;79952
6Jq8qDJ4qY6m4A40otRyy5;12;122680;FALSO;321;347;123047
1lYiMxVy1t64ejOwV92UPf;33;182066;FALSO;518;624;161256
7CaGUdesPoI2n7NgQKYsJY;12;122733;FALSO;702;241;122937
59TYlhFzLavmJjCnuqmQRK;33;252668;VERDADERO;798;612;124494
4Wkj3V6czhnUVJHUGBDXBW;31;216586;FALSO;498;7;948
1G2trxNchRnwwcMdsN1Lg8;32;190200;FALSO;625;396;106765
0bRtoCdAu4ttzr03Zhlcel;32;201280;FALSO;53;408;88901
2zpPCxKnfbrivRiwWIcanu;31;320866;FALSO;466;975;181878
1Piu78nUTeJScTY2RKvypU;69;261182;FALSO;817;542;115042
4IRXYhfzLlDCWQJZ9vPAxP;54;244800;FALSO;453;979;99975
6wdI9sg2VdgjqSg0ozu9PK;65;140077;FALSO;97;806;120003
5hsMGqudpEZ18OPmgqd6Tb;51;175140;FALSO;622;513;90003
4VNaf2gQOAcqRIsbdnqKvu;32;288460;VERDADERO;452;555;89978
6OGpURRDL26WAeouxgnfX9;58;187360;FALSO;581;623;98052
0DPW2nHPwPMuHuk9CLldCa;33;179397;VERDADERO;821;406;99015
0Jl9rd0LX2xrZFPEpRYWAT;53;197226;VERDADERO;669;774;194959
3tpr03iAT3ZMUdJBNMHptV;32;186666;VERDADERO;933;337;126021
2ySAw4DXFzXR4jUH9u7pJV;33;255737;VERDADERO;896;463;121965
73J45LsWHlyLrOpeWwVNE9;32;195070;VERDADERO;567;665;68257
2nYuEm5rCCiQWqGgUq5ptt;34;161845;VERDADERO;814;586;123989
6UcRpwQooAsR4ru2IPEcFP;49;180704;FALSO;857;714;130044
5BizW2g9ZVId09YIXQJK98;33;193097;FALSO;919;644;129969
6hS70dAx8l2OCXTjSUBoBN;32;220394;VERDADERO;829;604;125999
3UKwm5G898I1BvYt7uU4t0;33;134553;VERDADERO;895;479;146049
5rg17cUeCIqbtpKcwWD8s6;32;170924;VERDADERO;716;495;14504
4V68G1f2P3xGjfCiit6P43;31;273074;FALSO;71;825;87068
1M2yV5pvQbcmvApjC3lKA1;31;291453;FALSO;744;731;123988
2NLPWBfJBi21l70j2aPe5p;32;176506;VERDADERO;799;584;10408
7wzpvaJQJ4zM4eV6xWxYTP;32;149173;VERDADERO;724;68;136062
4v8BdXXwDRwxgGekEF7YzJ;32;226866;FALSO;676;639;117053
6qxTCokfGW3kUS1IvcMd3J;31;195800;FALSO;48;197;14984
3uJSlXVVZvIz7mqp4ujysy;30;268482;FALSO;638;65;88945
51cUqztL12O60LUz9SmtNV;31;208866;FALSO;662;867;108062
3zY8rcYpeZ58AdlUGGYNKG;30;212666;FALSO;601;878;113948
2jvZdz0iA6cSQHOASmMZhW;30;168786;FALSO;616;687;117099
1bzi8WPGNsIADFUocxFAp6;30;316546;FALSO;841;23;115078
7JK1c7j8Qi61oKhDbNtYYk;32;174285;VERDADERO;457;567;143259
7hSWqK9HqfDvrWn38BUrge;31;188840;VERDADERO;455;75;176499
1W1fQ84xvzfdMuFLBPy6Jh;30;285760;FALSO;84;728;9505
5VyfAfp2Yt3qaeuvq55ll3;31;230854;FALSO;8;719;143975
7M0xo1O2e39PqDmiqxIRdC;31;237680;FALSO;716;286;126089
7CjPiRmZ6UHNlTUVGjWNcn;32;233600;FALSO;452;782;97933
3rSdRXn1oPQDWbKu74Xflt;30;360640;FALSO;513;914;86007
2tNoqTnNZrOU8jRvyqyu0Y;32;41181;FALSO;565;524;90862
2GeNSGQEiJXXhEZ0oDJFy7;30;257133;FALSO;411;546;131857
5v9xa2Nv0oYxh1XilPR8r9;30;185493;FALSO;641;741;148786
6ymMsWBTQTCJJoOVDlWUHU;30;163480;FALSO;634;889;97546
79ZQoLroAAQYHM9sJ1kbGh;62;218926;FALSO;794;549;108015
0DkXEsmHuwN7OzPbssvtUU;44;227760;FALSO;729;683;109981
6yGNvSOyCZvNOCtHs3hfrH;59;220623;FALSO;669;563;119974
0jqiUpx2nUzwisZe1PTLvS;59;236363;VERDADERO;469;473;9902
5UNnhT9Ni6tW72zFLADsjy;52;214772;FALSO;611;744;110019
6ku3i5WNrsY3qhOq6ua9TL;67;199235;FALSO;327;941;129738
1FqyrPWyT5kPxS77IGkPku;53;138791;FALSO;739;266;89987
4jlod5Jgj3yiH8FcSLXrcv;53;140400;FALSO;571;45;100192
2U6NZdGlnkKhMdZ8BayQNi;55;128000;FALSO;781;632;12001
06rcHn4ehOCA1I1n6CJ2lb;53;213345;FALSO;877;639;116996
2myvu5uXaNBDZ5dYecilSC;32;215166;FALSO;796;633;138018
1LSN3H8bdKM0226K3djEa1;32;139593;VERDADERO;857;408;140014
7Fv5i7pS4an7WxmTE0dkbF;33;159973;VERDADERO;73;581;140088
5mLv6mQnA8UKDoOERoHpmj;52;188010;FALSO;665;491;120133
7nNFPI4xVf2XNRUrjQc8MY;31;181293;FALSO;598;202;120163
2brLSQnK9jprduMBn3XBVp;32;173720;VERDADERO;719;597;100115
4n7C8u727ZbP4dHVhxaTxW;33;169813;FALSO;627;689;81972
0AvxFnOpOlZCcWLiIPrHOy;32;229720;FALSO;627;551;119968
4pxWoFKjtOldt6M5l36Af4;31;264853;FALSO;333;809;75952
1fDFx7MpMpxNeHj0uQ4395;64;205400;FALSO;851;712;110965
2CTCJt66KWzMpxzuU5EnHB;30;188906;FALSO;707;484;103887
6mLLwHRZrF9QRCVnxE7Xq3;32;221666;VERDADERO;775;568;99942
61sZPyPeuMfawNRMpgsTkO;32;166813;VERDADERO;913;692;128008
1amDwHVfnNAJ9SqIHPMAA5;32;198040;VERDADERO;571;59;139803
3ONhNRJEb3xLZu0hX629pi;30;259519;FALSO;331;279;62565
3fBvbm4fwzaBPJ8JgkdIUe;32;162986;VERDADERO;553;424;119884
2LRmGn0AxW9YILLppAbhLw;31;208493;FALSO;611;626;114976
72J9zhugzMVxHtTIwn7Xwg;32;171960;VERDADERO;789;56;138095
3qTC5MLwhsIEQjily7VgZK;32;164893;FALSO;726;739;145079
0nScvODJ2v8DIUlmrmskYx;32;265053;VERDADERO;711;694;179995
65sFu7f6QE80bJnUSePJQx;32;233009;VERDADERO;67;674;102852
5PZ646MwJZbGRYPKH3MjVE;31;184453;FALSO;619;42;120824
6DXazvidTcZ7Nx78cm5hZE;31;203093;FALSO;422;392;83788
7035Owio3wVweVyzP5ratY;30;263080;FALSO;56;815;154607
2iH73otLOf6KUEovhuQvP2;30;196253;FALSO;308;665;201387
4iiC0gEmoE06ucdE73NaoU;32;193957;VERDADERO;794;511;109912
5YKyEOXInpfadidKHIxPAs;31;331906;FALSO;294;678;94881
08olIWLCiC3Nu5LshVuULo;30;181066;FALSO;507;964;160076
7CCE9PGuNCnuPm4Tk0efrG;31;46253;FALSO;74;846;95991
3gI2QTGqRxtXtYTy9bzkNZ;30;131773;FALSO;541;977;1651
0vRZ80iF5yB1kX816P8gG0;32;212800;VERDADERO;877;6;124007
0lcK6TheN4lbUDHQyj0YYh;30;205026;FALSO;754;642;168212
1DIXPcTDzTj8ZMHt3PDt8p;89;240693;FALSO;647;514;79975
4YoRCz66S1Ar5KhDpsqmj1;2;157837;FALSO;759;711;111902
5ySvAKzhoGkXm4WioV6MDS;0;193805;FALSO;813;733;91988
5yY7mLBGMrTvG1VldsiWEP;2;135046;FALSO;594;874;164163
7HrTl8AfFjquGEfle9ckX1;2;175670;VERDADERO;701;851;144832
3IoDodkm15b3Gp9v5JOGEO;0;206277;FALSO;518;799;9202
7go7veQFBqDjim1ABF1xT9;1;219166;FALSO;805;583;144011
0ZcXuxyTSaAQF4PzBHuuk4;0;146933;VERDADERO;896;578;13301
0oNzFzjf5eDRnvpGe7u2r2;4;266706;VERDADERO;888;622;91977
11puF5deuvztUHvqNPu0Vr;2;170396;FALSO;825;758;176059
1R8wWd2nLDrucASi4b6MWM;3;124933;FALSO;818;466;109034
328YpBBbWMxttLVhumwWet;0;182863;FALSO;824;819;92001
503OTo2dSqe7qk76rgsbep;84;270586;VERDADERO;816;775;93431
4LwU4Vp6od3Sb08CsP99GC;81;161506;VERDADERO;922;909;95295
6k2900NjJeVqZM55G3Danu;69;213988;VERDADERO;896;675;131999
30096a5EMOSaF9c2aSa4TH;75;180927;VERDADERO;896;746;130138
1Zstms8GsmKgNs5ZNxOiMC;0;238760;VERDADERO;912;416;90046
6BkCJIqj5dZLlVOY3m6dSh;1;171136;FALSO;844;756;135021
1je4krqWE1l0ojYvjacpxw;1;169293;FALSO;325;536;101483
4qjQyKpwS8wFskimnRyDer;0;161693;FALSO;406;377;9223
4T5rPYBa3BglApHnLII02Q;0;147800;FALSO;524;614;82229
2wGd1xVvI38RqbzhlzswFC;0;185453;FALSO;523;448;134511
7MLWLQSOUQc9sAghrNim6j;0;148146;FALSO;545;7;83506
4SM1z0Y8dq0qQcM7MPrUP2;0;171240;FALSO;42;486;100124
4gcTWm58MmrRDhPjyLZRIj;0;267733;FALSO;611;583;10082
2fU4JsAoRiOam2azK907yb;0;244826;FALSO;637;745;100384
6YbhspuOar1D9WSSnfe7ds;68;207346;FALSO;553;652;94505
1gCP90gwbynaN4zaaMQU7L;0;216426;FALSO;496;488;181038
2CTHn9Pb4MIMuzFnvSSeer;1;226133;FALSO;591;518;105382
5Oh0WdiogFJP8iqNMez6Lq;2;260613;FALSO;75;564;113528
5XRFBZNuGxgqW8mdAwUfAU;1;172813;FALSO;577;749;134193
1G93i9ga7ZPEOqpiNhM1mq;67;178840;VERDADERO;861;479;99969
0Z2J91b2iTGLVTZC4fKgxf;81;312626;VERDADERO;916;844;9519
40ePiQcHxBy0g282GsRK5I;7;231529;VERDADERO;944;608;113355
5IJrsb0eVACpDEpDIZaAmg;0;110222;FALSO;778;571;134999
34ghr6pFdDXD4VXsjRHMs9;0;331280;FALSO;376;437;158487
6d7VHiHEgXpaRBvYO6ggIR;1;268946;VERDADERO;767;747;164882
4wrBDkZ0ntiBdu7hpHSuAG;0;299829;FALSO;288;675;179475
0mlp9sYi9O7f7xYalECbFW;0;228533;FALSO;392;514;98844
0C6zhAFFZ4WbyzD93jZx0Z;0;171920;FALSO;607;481;109403
6jBJxgXRdySGfOjzJKbMYt;0;224106;VERDADERO;783;59;98079
60TMoObiy8OlHwPyoU26W7;0;205133;FALSO;309;564;179106
0brBOuaQqOcpwVIL0lnucD;0;149000;FALSO;617;835;129172
1g3CdJPxXVYk2r9VTUgMNX;0;192266;FALSO;722;45;118455
2qOm7ukLyHUXWyR4ZWLwxA;82;260000;VERDADERO;798;744;82356
2Ih217RCGAmyQR68Nn7Cqo;79;232773;VERDADERO;747;52;92869
4VQNCzfZ3MdHEwwErNXpBo;77;307773;VERDADERO;872;723;93279
3IEYo3YVx9m17Jr8ZM4qSp;5;212101;VERDADERO;758;682;15704
73L9J10go7Kf5yKOhCN8YU;8;172338;VERDADERO;57;858;93215
6P5rwHPAfRrtLYAR2R0dg1;6;220280;VERDADERO;627;726;8789
6UpO3bAhGxrsHzk41HyOJK;7;185150;VERDADERO;809;525;177977
34LfKSiRgJbMDVT99DQwfI;10;195837;VERDADERO;707;601;103084
2nmfojpIbGRmDa2UCfddYW;57;165000;FALSO;713;632;70924
7HU0AQ32McpPcpRfRClJU2;5;169487;VERDADERO;641;555;17093
5RG43IZ0rFEjPMGsw2ODD7;4;189508;VERDADERO;898;481;101021
7FbX29mSkRsAFdqKOtwshW;6;154671;VERDADERO;594;712;93125
5II8S137GH5dYxLpGJ9KNz;4;178434;VERDADERO;689;499;162068
5g9lS8deSIxItFBmZRC4vN;79;278386;VERDADERO;801;91;87277
3ia3dJETSOllPsv3LJkE35;79;284906;VERDADERO;763;85;91519
7iXF2W9vKmDoGAhlHdpyIa;80;222293;VERDADERO;924;74;133974
30GqVivI3eb7OgonUemcjf;61;155454;VERDADERO;932;485;131959
2po4ihyng69XdgRgmwGIcT;3;191861;VERDADERO;787;445;91981
6NHjL6DkSsaGjFz2KJN1q2;55;167313;FALSO;629;65;91963
1ZvwQdhgtgLkfvs9OszuDJ;53;310636;VERDADERO;644;517;110825
4AZ0PQq1bL575nKKfrmhzq;55;162461;FALSO;55;569;88413
3YnMc8Qck8ZJJYKTlXm6In;0;160615;VERDADERO;799;794;12997
29MM1MWCWDE93xViFBXAJD;54;248470;VERDADERO;665;718;11328
0juH5vqap3Nl2MxhvQkYCE;54;220235;FALSO;673;665;113483
5NnXWsezmRvC5oxhguptYl;55;191641;FALSO;704;571;127943
7gGCGzNFmW0xjhA8dA3Y5w;56;281421;FALSO;435;704;159196
6LgkG3CQKp6qejNMpOatMj;56;325002;FALSO;502;68;156935
67RqkhyO4AI7RbgjTPNQF7;56;425474;FALSO;477;622;1345
7rrYJ62gWbZmKQpazFR0k1;56;177111;VERDADERO;708;475;119758
6zuuJAKAM1J0og75mQtHLk;54;184000;VERDADERO;652;568;50864
1IhbdsSCAiebyBbmmMxw96;54;174340;VERDADERO;642;504;83259
6X6XvkXaDGMBBI38yprE0D;53;177142;FALSO;664;402;108413
7KYScY2HyYi4K68OFCle4k;56;175058;VERDADERO;728;445;169954
3iZEhKaTMWl2W9IPh8mITL;54;151578;FALSO;672;767;94897
1YjXQJ3GTOpwjYoewWrvou;1;306320;FALSO;89;63;104204
7KwVdmSqFf2rkZcD2pTrYH;57;159348;VERDADERO;734;764;130086
6uoc1lU3r0pkC7lHhpSgTT;0;261413;FALSO;721;521;123118
4gEgGD5j02KyFYlQeJq2FG;0;259906;FALSO;644;919;117458
1RaXsunkY17Q43HFvD7JLh;55;201600;VERDADERO;489;575;129537
70ATm56tH7OrQ1zurYssz0;72;283733;VERDADERO;594;946;155826
3Hb9kUdm4yf839Fle4RIdT;69;171692;FALSO;828;599;86533
1Krz7LzUsMOr3kplkyVQAY;53;129507;FALSO;837;682;129892
4YXu7MyNvCvvyK6SwWqi5Y;53;153782;VERDADERO;874;499;149941
19u7ucz8tazDZL1daf5y23;53;172750;FALSO;714;633;102011
7JtPSBiZGwFcWQRnrualuq;53;185142;FALSO;771;463;139993
3obXeugqKpNAlLUX46zTNa;52;158461;FALSO;728;716;155951
53xtdmGLlbS1E5p1sp5ERn;52;249176;VERDADERO;877;582;113255
5ylZg67RolznfPfjT2uE1W;1;177533;FALSO;412;542;94011
4YEA9DzQt60W0Q34Dw1O5f;0;170200;FALSO;361;633;181219
6FxSpRHClFxqVn8y4i0yk6;0;255200;FALSO;417;445;160044
7pe5uLgTTJwaCkbMyJT6Qq;1;272506;FALSO;736;781;110014
2UCFUK8rCxcx7WLvwU2Y0e;0;198786;FALSO;395;468;167308
3dy2ur3umSQRJMGMkxytxS;0;242306;FALSO;532;96;115114
21qr9r2k060GfhIfSIPHc6;53;227996;VERDADERO;646;418;120035
1Mt7JLzBMXjTVKcdeD437t;72;235892;VERDADERO;813;676;94629
3a2jFwnts4Cf0OwJbK61SL;70;210027;VERDADERO;919;869;11703
4uZKz3TLaSEY4vVb86jyAp;0;173093;FALSO;687;719;139963
5wtUQY9UnGkbRlVYxGppry;51;134634;VERDADERO;511;633;81564
4qJRHweiDSSpGDZ4yB9V5J;52;298280;VERDADERO;607;755;137559
5pbSIKYuEg6C4PybpiJHzk;52;225882;FALSO;627;63;113207
2tJ7za5twWTMD0AybuwsOf;51;138824;VERDADERO;624;442;87048
1Hr0rfY2ZxxmSgZJwQEAhm;51;152470;VERDADERO;841;424;113472
1bAX5F8mAbyD7Jauj3tm2b;52;273417;FALSO;57;52;156856
6oQ6511FBtTdyyGuVOblEF;51;151578;VERDADERO;725;689;13303
6pk991Hvvwfb6A15zQKumu;51;262549;FALSO;831;596;130038
3jUOrQ2uKek4CMgJEa4ihB;51;242823;FALSO;712;719;127868
53DZTymdCwUwL9yJdqSLjR;50;211200;FALSO;636;547;149951
1W9YxQnf8WL1Aw3n4ehIuS;51;207465;FALSO;583;542;110157
36ndD0PrOlo8NYc4xmZBZe;50;93473;VERDADERO;81;689;95005
65qfqXncAHuQKC3PsRvUl4;53;170940;FALSO;474;456;89143
7dTWdIfi4ywqquu0aJCrad;52;192863;VERDADERO;788;526;112017
2TpfIIAtMFi3ta7dncAT3o;50;166363;FALSO;77;603;175783
4nwpxJireCHR0SSVYMoCl1;51;181394;FALSO;776;554;90058
5jupXUgfjIUAxq7LE3EReW;51;140999;FALSO;653;353;82279
0zcISkfQxGkJHxpziO8fu6;0;269348;FALSO;832;747;111865
6BvxXU49ho2foOtgd4dgXb;51;241670;FALSO;765;489;170155
7AO8jwZqGfKckV14CuQMLC;52;256000;VERDADERO;688;582;119668
7hYd46C5iQqk2SkJk0uGB8;0;188773;FALSO;854;747;112859
0CpD1QAw1DFevvlvjGkAO9;0;388599;FALSO;322;462;174146
4AE7Lj39VnSZNOmGH2iZaq;75;281600;VERDADERO;874;63;950
3Ga6eKrUFf12ouh9Yw3v2D;72;193456;FALSO;775;679;166008
6tDxrq4FxEL2q15y37tXT9;72;280000;VERDADERO;773;54;84115
1SWVDBtw6h3tm9OehOkDhv;75;244200;VERDADERO;772;821;91921
3CPror2JNhqGuS8AjaAoKu;51;281223;FALSO;938;552;119984
00Ofee5Bbfstz49RfSL0oM;51;230907;FALSO;571;692;141917
6adqtz7Gy38l5RZ48T2wJZ;50;234084;FALSO;694;46;141917
1JQ1ylL2JEjC6Ib7IJgOvS;50;161365;VERDADERO;7;359;85621
4xnNJLKvpSw2fYBuoFqKx4;49;202666;FALSO;591;676;88363
3ZOTcjfTQVbNZ8Aywsz0g8;49;210000;FALSO;599;535;78165
56bIULTF1ptLquBDUdVVGc;50;127346;FALSO;612;43;95393
6lsK7EZVkde4YFRvMp9vJh;49;149333;VERDADERO;551;485;179999
0uUgBV4rY00nkgG2PeIBuq;50;200630;VERDADERO;756;768;124962
57zgzNUat2Z3OPLQREeEOe;48;314032;FALSO;928;461;120144
4nzbkdiJ0GzxNUhVFz43j4;51;207853;FALSO;704;865;146067
5gyRdKCA86HTIavmgFRYHs;49;200000;VERDADERO;757;723;179964
5IT7XxS3ioreEHQ2QYvMvI;50;234552;VERDADERO;581;794;131966
4I2YBItd5io6ljzNTgvAcG;48;183529;FALSO;895;499;113092
0H1pXo2rOF0oVP1egktsuk;49;190423;VERDADERO;521;446;138971
2nrTGa0tJjTypIjpavxMwW;50;169482;FALSO;734;631;129877
4BrvRsCZ1fY6NPJMtDKGFD;0;359306;FALSO;584;654;122065
6MnQUdBP9yW2xcmHMCtcqN;3;250466;FALSO;827;776;11802
3nhWAoUvuEkj1wjZyEXd3R;0;276786;FALSO;784;458;115389
7iWku14DAw9BS3mftbVEeK;0;189652;FALSO;536;68;49211
0eo4fC0SupodlnCtQESLXz;0;186546;FALSO;758;579;113446
4EXoyGeHXMoaxM4RthcM1g;0;151586;FALSO;763;702;120414
77y3PmFe7qRa2prWTYGw0w;51;147990;FALSO;587;869;129941
7CRq6EqepmU0tCp21MFkeq;0;181052;FALSO;639;61;139608
7aoJALsQuyzF9KnkO7AwXf;1;316004;FALSO;793;783;108332
7tqhbajSfrz2F7E1Z75ASX;82;151666;FALSO;663;6;129991
2GqCEJpzmD81AJ2H0Hyz5T;63;260832;VERDADERO;953;449;13004
142YjJNOuXjzeSDnB1ujw1;58;178173;VERDADERO;947;556;130046
1GW9HiviLL0kWgcKhzpfoE;50;193422;FALSO;624;337;179994
3G79AJm9H5lKnngSgBT21L;48;206829;VERDADERO;75;418;123007
0wXRCkT2AfVGS6E6ZtmGW3;0;168507;FALSO;935;711;100009
5elz7Ovan3KbnsP7lEtoXe;48;161403;FALSO;664;684;80974
