track_id;key;loudness;mode;speechiness;acoousticness;liveness;valence;time_signature
2rzjmdqn09eDgtxLjP1xfO;2;-874;1;321;293;382;656;4
0PXXor8rXYYKyYMlLnP7V1;9;-10648;1;562;135;115;738;4
1SRoQnc07LjjzVvSGiQ66s;0;-12566;1;349;704;678;973;4
6QKlKOI1GDErsapfTBIobm;7;-4617;1;318;178;103;729;4
4kFLqDirYE7nMHEMJQqbqh;7;-5895;1;658;148;479;654;4
3s117e3WmZ7NoSEZVVvVGK;7;-6161;1;121;403;705;921;4
3uoE6QPoz8iURknH4PR3IB;11;-5997;0;197;19;877;898;4
14zi5hDntwHO3VjYQfR7kj;6;-6866;1;24;57;153;466;4
4KGSOooeW09GDTDmF0x6d3;4;-3578;1;129;57;95;422;4
0S7fGPhDSBgv5FjABNUMIC;8;-4981;1;167;102;365;62;4
2kAraQ8tWUQFsst7KGawVr;9;-6811;1;754;295;111;962;4
0FWqIxf7JvhNsAZ6DZRwyR;2;-5298;1;166;309;142;611;4
6neBa1C401rtiK36zVt3Kp;8;-13717;1;416;313;14;629;4
3PKe1naqulhmNaDmn1d8Fp;2;-5907;1;43;268;948;63;4
70eG6Bo4kffGCXfqhaXIdj;2;-7198;1;107;76;982;86;4
6hM7CxrehToL0E2yEJFQE6;1;-3864;1;115;424;164;773;4
5ubqmrfkcaznhnxeJgMdkh;9;-4754;1;107;528;783;952;4
54OrSbpVmumMYpo719UOtu;10;-522;0;755;127;646;428;4
1BSqyq83kxnA3oDf4eXLVX;5;-7817;1;142;17;25;659;4
32RyjoPPgQ1LlBR1fycOtt;10;-20997;0;377;275;799;673;4
7KmfBg2yJmYKhZ19yXCZ9a;9;-10112;0;306;261;115;465;4
0sSiQyGSQN9fInONqqQXRx;9;-8989;1;263;306;299;746;4
4yU4enZ8JKJxrIg2OsKpIk;8;-11874;1;113;16;117;242;4
55EeXZlLcj8aaUsFn2qwAa;0;-5708;1;315;831;882;823;4
43LFk7qwbM6xdnTAjtVuLG;9;-7579;1;288;24;138;758;4
41oT6zksR8UtOTNI6iR4wh;5;-941;1;356;282;1;866;4
70TItAv9rRRmdOVrjVVuF7;4;-829;1;54;146;819;754;4
0fO7QiLntm2mzedKGCbgwv;1;-6408;1;476;135;311;748;4
1H3EE3tqlHtVPV7G3CNERU;9;-12107;1;14;13;785;313;4
0FK6aRrZIexvLpLW9NyHuz;2;-4019;1;377;266;976;918;4
4e39bE63aC6ejh34vthaDR;10;-7407;0;391;18;944;579;4
5EVQ0aOehEnJTfvxTzZb3W;1;-809;1;993;124;782;929;4
39m8Rvbp9z8HXyyCuEY1Dv;5;-4887;1;101;484;532;58;4
0B0xYkmx0RrlR0aeKE21V1;6;-5414;0;249;303;101;35;4
4y1aOK2HGfM4e746hGd6Y5;9;-14342;1;174;163;108;208;4
6r5NdpcokOoNUf1cJvzwd7;9;-5873;1;52;54;895;522;3
20RO9qidpVyLDrb0BsCZmR;8;-1177;1;161;351;103;645;4
31g8EYDCJHFL5d2wb6rG7D;4;-9605;1;405;316;199;889;4
2kTbKKosNtdpBJvaLD3UUM;2;-378;1;334;119;112;557;4
4jPaFHFNyqy33t2h6GEEcz;1;-19614;1;302;244;111;604;4
3ou4wRo5hpcZB22fERb60x;2;-5518;1;226;317;112;528;4
6MLJju3EfLoFPQJ89P42oS;7;-15566;1;275;784;983;795;4
0dyzpT98cEvBHybx9f04Ll;2;-9123;1;211;785;177;809;4
6h9jIPiwmhKvWSN4Qig1Pl;0;-8959;1;601;509;599;436;4
6SB6D4962R27qhXvPCCrL3;0;-7133;1;385;704;152;959;4
2CY0YidYMPTBLFqKswNQug;0;-6692;1;342;578;249;406;4
0OXmqhfXEym3OdXMwy7Z1I;11;-13939;1;114;944;956;423;4
4C3hvh7pAunflKErpUHKqa;9;-771;0;26;232;128;485;4
0NUUb14ulmeeVesMAEePhf;2;-17073;1;319;179;106;228;4
4br5V0wTCT6h5DnvKr9Fks;11;-15621;1;389;263;206;893;4
4AMYrEgPHF7tQxljtG12wz;7;-5968;1;37;766;258;65;4
0PpziBZWEPvihXvz81ZvMU;5;-6777;1;315;706;103;873;4
3x6iXyuD4A9j2YGNKU38hE;6;-12671;1;238;152;863;556;4
68U5E3MAmeAzN2dLsWJYG3;6;-5396;0;557;31;679;474;4
0wzH94iJESzPueWITGbgGc;8;-5904;0;136;338;563;738;4
7jNL67XJS4gV8L8jTVhzSh;2;-5759;1;434;985;177;951;4
7JA6riGm8ibV6aDl9DX3LI;11;-6856;1;86;46;104;746;4
4TYwp6hPy8UIHNzJk8JGeA;9;-6446;1;138;295;123;862;4
0ajAIY2IEOjJ4JFmlAEuvM;9;-5239;0;325;555;354;53;4
0AQnCv1a4nk0lhutSLS7f7;9;-10017;0;456;999;123;646;4
5CHlWfMNCcf5c4oPymSO28;5;-4742;1;544;112;755;446;4
7wi6xKpE95OcXF9SAqhD7x;9;-5582;1;155;335;693;423;4
1SrQkCfmF2ycMtAVpe4h6x;1;-5301;1;253;748;65;894;4
2GsJekHgPvOWahS6HqOWnW;2;-4418;1;474;295;4;645;4
2ReTW3Hhwgt5ba3A5aBbKM;10;-6014;0;432;176;111;221;3
11h1gv7DAfWgsqxSbtktDD;2;-3925;1;365;17;694;681;4
6wMJyFGW2gzVkYqOkYSmPs;8;-14154;1;312;274;112;227;4
044iRjeYlf1Yto1nbyACoO;0;-5879;1;231;691;642;502;4
0pRH65arodSyv2h94snS7M;0;-13711;1;114;972;101;516;4
3QgInVIXkrZDRVQfuKUxSm;2;-762;1;504;22;598;613;4
4P2DCTzjAs1IHAD82yT3dg;0;-8277;1;302;85;581;822;4
3xn9vN2MhfPLHwh1w925Ms;2;-8492;1;517;774;105;589;4
3hnVLChkJeyvDJVozH1sv4;7;-5609;0;374;223;852;688;4
5PXBSvTtRYkXA6JR76CbJp;11;-7085;0;156;702;312;677;4
3FL8n9BUqFElCrvn0qXy7r;11;-6674;1;165;148;508;804;4
0dlEqrdfqOclBMfbhZNuYR;7;-1437;0;298;24;281;8;4
2asYr7zzeo6bJ2EqF1HIgF;7;-19469;1;162;673;108;923;4
78t2b7hkjrH1fVOcs1Ucrm;8;-6592;1;521;372;102;641;4
6QlpFDnBsIkNBFpSDQOh3O;2;-8301;1;369;291;391;438;4
2FD6BMmCxCAf1jtthj7kG4;8;-18409;0;572;272;103;864;4
1RjJk0XSaYPdv7sVhcRzbs;9;-9495;1;42;437;185;96;4
2MTwDvHo3Mc8lKp7FeEHJJ;1;-8215;1;287;161;112;272;4
7KC4E2NiH7yAcgAy4YR07O;0;-6619;1;699;699;113;262;4
30wB4nux838VGTa0oL7tGw;6;-5013;1;542;755;143;512;4
7J8boU0pqOAOns0ohr5b0V;6;-4913;0;397;885;726;529;4
0sr3jB8t2gHjQLO4AuYhLo;0;-6866;0;107;319;622;226;4
4Z6UAF58FJ337ADhkJnNho;9;-5421;0;984;562;119;965;4
4En5CGXbIQm8Ep9SqBeyTa;7;-17056;1;477;801;946;9;4
3E04YcImtj8isICWNfK5ig;7;-512;1;351;174;251;645;4
17PzNlFEwFlbs73AszuDpW;1;-9832;0;19;697;168;362;4
7BEINVa9wzsGL70877ED58;11;-8231;1;402;298;548;742;4
1OV3JX0OdKctkot56Ujd9R;3;-10808;1;398;734;12;677;4
1uIcjyJQCKMaMI6CuFH0ja;10;-9072;1;201;475;16;718;4
02ocZZctcFyYofzlaYObDr;6;-8899;0;146;873;201;934;4
2S3KQ7nKBgpMwg4RL00tcl;7;-10187;0;575;826;16;683;4
5U3GLcPtqs5olKorFJmB6H;1;-8961;1;211;236;561;307;4
67WyelF7lt4YWKXcay4gca;5;-6437;0;386;464;797;442;4
3wmhkoku3P8CC2AZADFj0G;2;-3654;1;335;762;14;693;4
4QyJAnEAZbAmu5OoSaTXRY;8;-2413;0;785;262;666;853;4
54wxsa4zNYLiA1vRBcsHPP;5;-6355;1;108;147;137;67;4
5sXe5FQANj6wMHpKb6JI73;1;-5449;1;298;453;69;447;4
1EbklS2pjM17sxCPoofESx;1;-7944;1;171;318;158;569;4
0Ln01UTzzN4fokBWUOy7zF;11;-5546;0;615;274;257;673;4
7LGN2GZWO52C2rfP3LZRVX;8;-5384;1;73;394;659;865;4
49aKjSBIoS7xzq2JAqSc0S;0;-8564;1;255;773;123;459;4
14Y467cmikYP4XGORTti8F;2;-100;1;753;662;106;451;1
4nvUINyaGSGbwdD3QBUrhr;9;-4747;1;898;213;569;973;4
71bw4oNIUNz4bjdP0apio3;0;-3026;1;338;104;118;594;4
1p158Y9Ks2OGaxvDvF1tij;5;-7136;1;822;338;736;72;4
5LrKc2qDf7oZnSsROz1Xyg;9;-7983;1;375;164;834;5;4
5ISxjI9FwApRseY76dAyCT;6;-8271;1;898;105;854;841;4
5tmcGYwmon8ufw9igbwwKk;0;-15203;1;721;299;103;345;4
0K2SpsQlIqN7NH66L5LSe5;8;-5148;1;676;114;299;787;4
5U6Bl6geajGbyVqIt0vgf5;9;-10574;1;605;516;107;892;3
31x39diZvGb1pu0vFitQcj;7;-10372;1;26;856;101;415;4
2B37q6eY9Mf5fXXSXyAx4s;0;-15938;1;497;568;64;705;4
6vXLtOcxG5jzFMdlATed7J;5;-13876;0;436;192;264;961;4
1VxM3THxCqp52Vvd9LKRIE;8;-11546;1;12;18;873;317;4
0eH5Dws83TLClSm9hDDhwq;1;-6987;1;1;109;305;178;4
55gVsZyepHwZStu3dBoONG;1;-15944;1;177;135;1;53;4
76ycdvBwTc9nc4YPHDAbID;1;-5062;1;15;41;316;959;4
5JRcZcfR4EwvF8krQTNLP8;1;-9284;0;381;567;195;939;4
3teXZxfPFun15nFdS4Asqy;6;-4037;1;403;159;115;312;4
6ITSE0sLl1JWBlZfBbuMKZ;7;-5281;1;341;255;103;865;4
5Z0T3FXFoDnUAelRuT4can;1;-817;1;106;322;193;874;4
1WBdSkSqj2BiF5xupsP5U3;11;-6365;1;705;157;289;969;4
47B4IobJCscwggM8SF0rPE;1;-6316;1;472;746;114;692;4
28KP8lbtGfKuNlPhlhxwWn;9;-881;1;316;852;476;8;3
3nM8veP5v3mll8TxlbOYnS;1;-15537;1;33;457;263;477;4
0lASm1brReAnrOirk2f0a2;1;-14344;1;546;21;569;806;4
1MZWgtHAfKHxrFS8BtqDvr;9;-9985;1;383;117;14;653;4
6S8at3NpRalXu16Y102C96;4;-9604;1;405;32;206;881;4
3dQz2NgEuYwOwtwtYRuflG;4;-5371;0;352;597;124;52;4
4PhDaUrfaefFrutEg5UVlg;7;-7526;1;561;82;146;76;4
1cE0kIqCJgC6VR8gyg3704;1;-15737;1;352;294;112;404;4
6ij1nnbCn7ZMf31OlYtycL;2;-7336;1;179;362;993;377;4
64LVJuh1gZqzWSJZoO4r4U;7;-19579;1;724;731;126;496;4
2da8F7y4cIK9yY6APG1UyX;7;-16474;1;384;36;774;544;4
3vKRbHu6kOH2HXdFjMCoH0;2;-4938;1;448;209;715;661;4
4WV73uVSyGORPU6orKLvlg;5;-8391;1;225;116;251;566;4
6eZSKCPOHDlgrdosy6eYZA;10;-14313;1;681;988;865;818;4
5hSNkAoKDa3vBZLhhb0SmR;6;-4877;0;284;255;877;892;4
6KqCI92ZLb9OIybkam3smg;2;-11221;1;305;608;142;539;4
5fi3dnSJ41KSgfwTWn5rWx;8;-4711;1;321;502;612;96;4
0OmTILA1vruviiHHMR8ou0;7;-6113;0;376;132;234;42;4
4h0sclha9pcAkN8oJPA795;1;-6833;0;337;156;135;753;4
2EPZGTfBbz3a0MqkppHwhD;11;-13974;1;539;958;928;806;4
7avIYefwLjNLnPasWf0oPm;7;-6583;1;25;462;273;883;4
0Ex1dDvV8PW1B4p04NkM7C;1;-4521;0;139;381;785;868;4
762kwTUXxEWewBbHJBptSV;1;-4405;1;468;474;267;953;4
6GFvsUR6keEKRC5VF0KJXC;8;-7288;1;164;125;123;256;4
3SFRNkZIT3qcP8BXlKwS8k;6;-6297;1;298;362;818;675;4
62V0QiWDbl1mYrIQ0rEQIg;10;-6235;0;106;325;73;58;4
3SSgJfOso9vtZ6jH5ZLDzn;6;-9895;1;607;133;176;896;4
0xu08jsGYBDmrbvq1jW1g2;11;-3529;1;504;468;219;975;4
2Ve66Q3YjxWFWB4old6evS;11;-15561;1;707;862;98;556;4
7mUTA6Okk5iAAbbOpInvZB;8;-6476;0;169;656;259;576;4
7e3MdkYuJ9uO0nMiJg42uS;1;-10049;1;112;199;237;98;4
4fZLiQ6fJSYSYcOZODiCPc;6;-8581;0;191;117;405;679;4
1JIICzNjNibNpB3HeefvFm;11;-5594;1;234;292;932;575;4
4xSYYLb2OuvsuwwcRcEXH2;0;-9264;1;411;645;327;9;4
00IjIaUaMCFG5gPE4PrDdG;9;-17451;1;394;119;643;501;4
77QxpaUsmWAodqmPih5UiB;1;-14651;1;127;75;612;627;4
5gYCs6kj9HSy0kvo6EX2yU;0;-7601;1;312;263;114;252;3
3ZSJnXXOpIkdxv0EOcKko3;4;-12532;0;365;517;789;901;4
6HgOgtnfiJT7MvHfUO5p8K;5;-15749;1;679;546;138;872;4
2bv3Umrr94wdg6iUA5Sjig;10;-7378;1;175;312;838;894;4
1cj0FkPscyh8p2p6b1DGY7;11;-11795;0;614;389;146;693;4
5UTpjwLPdYg4qicLj278Eg;10;-12192;1;716;685;94;653;3
64LlUDPPEtSF1FYGVGbtfb;1;-8282;0;533;262;5;826;4
4LrJwrEyNgaDncARuSQjG2;6;-6465;1;184;221;348;94;4
1EFdn7stwR5AAQ5qgUu6fh;9;-6229;1;121;284;129;883;4
0AirV8bLq09gFg4c1lCBoP;10;-14706;0;31;489;14;816;4
1hxZzUfdkfAI5qwJPknp1R;0;-7093;1;193;669;76;757;4
6PDQQChY0Jz7440TTgsfOz;8;-6341;1;527;289;68;349;3
5weYAj3bryczUksguX45yW;1;-8601;1;367;439;821;961;4
7kPSm1K0MVBLdeUNqvFHcp;2;-5442;1;497;287;904;921;3
5NskMyUHcBLhq1JvjhSSJL;2;-8317;0;166;289;715;765;4
1KSrKOF9oiyF9OznrUpB93;1;-14339;1;391;587;11;496;4
2Tq6BARINibFGlYZyY5Gg3;6;-8591;0;143;943;18;961;4
4GQ35Jlno57UgsmgtId8Ud;1;-9651;1;568;962;545;601;4
05ZCB3zzpyYBivfLwaTde4;10;-9504;0;323;113;112;568;4
2bReG0WRimN2uL2Qnsmos6;0;-5531;1;84;461;13;761;4
6xvFb6D88Ew3KKZFfiZRpl;8;-4667;1;306;225;111;898;4
71m1RR2VAqRITWisMlwJeA;6;-7069;1;137;359;14;737;4
12og6h0QdwBAvh7wG7m3H4;11;-8939;0;194;157;113;677;4
4Sgm4AQiwSyIOiLrLvZl6R;5;-7888;0;876;732;141;693;4
3NMKaASxlAreGqAJCXDYPY;11;-10782;1;6;851;43;276;4
5IznSYtRQjH9L0bObcjsgd;7;-569;1;861;152;814;832;4
3mOtZCs3xvtBStj3aVSoHz;1;-10227;1;725;788;11;417;4
2klURYKLb4Fdp8GVRLD8Ag;8;-6188;0;434;246;409;822;4
3zxNpLsZhwegnS0zeu048h;9;-7508;1;145;115;941;892;4
1wO3kty7askKcNshJfy25o;4;-9178;0;674;826;137;712;4
3mGoGiLd7kn4T2QDCyAj9y;6;-5956;1;333;311;194;346;4
6tsY8wp6UjWemKFoAVVCXB;5;-8026;1;535;797;139;72;4
0l7L9bnP2uXJCMuJYwn60N;9;-11596;0;25;13;107;471;4
4ci2OgZphnEFQXY7xNlf71;11;-10812;1;123;64;643;861;4
7clJrsOQRWTzv8SEb5cs5Y;2;-13904;1;333;743;108;206;4
7bCKOlGwTq8G4eovFFoPr2;7;-4799;1;419;39;816;446;4
5DfUFCeuqMTkI1hDk1nUCD;9;-8145;1;405;319;814;622;4
69PjapWkMp0MBMI51qfguT;0;-9217;1;281;456;512;773;4
43okcXdTNCTaL5KY34YMtm;10;-11365;1;502;875;102;943;4
4I7cCio7cLpqO1widioB8q;7;-11156;1;297;262;117;695;4
69YnIasamKw7kFs5stPsTz;4;-8331;1;131;793;929;961;4
6HLgPcXnPb2yh2h9Xa3pte;0;-5041;1;31;42;229;785;3
2iYx9B8Xwa2s750cYQrwge;2;-6407;1;358;838;165;323;4
5Eg9ZzXBoTd7jx5AHIKfzS;3;-9667;0;541;614;127;292;4
3noZfezGQv7Y43rvoWyg4R;10;-7484;0;742;364;66;712;4
7d9ikhEf1a4BVdGBkEL52I;6;-903;0;355;251;114;69;4
0eP4Pcf7uzpGqAwbAEspu9;6;-10953;0;37;424;885;629;4
3SI86CL1GtzVC0Peh0I1x2;0;-8577;1;356;165;271;965;4
7JVdiBlmuGeuiDCk5ZqYsa;11;-3865;0;183;114;573;716;4
6Khm5eQSLYkZV51Sz1uQdL;9;-6937;1;387;549;529;921;4
1LvVTROucKghpT9PPVAr8x;7;-4458;1;383;82;352;891;4
0127xufjRESDGHchbt9hvD;1;-5279;1;701;96;306;748;4
3KdXwRMK9QnNIPgHaSwfh3;0;-3497;1;157;458;338;624;4
4JCk2YlVoiIfsYLZbYZSOs;6;-6285;1;104;207;216;901;4
0tUVJBF7wuTyS0LBD6VHIg;6;-5222;0;349;156;114;202;4
2keCOvyOva2MKFn7fbvqqi;9;-16592;1;259;464;818;587;4
7kC7z3rvsUEHjVI2AuQ60U;11;-4018;0;198;407;13;763;4
74AQAVAJ0gnuNRnJw6HqZW;9;-8158;1;293;117;216;897;4
4fufOAbwR0N9kp7lU989tc;7;-5496;1;561;107;65;63;4
56tuLaSY1SJtoDk8AEYRSb;7;-14287;1;823;125;288;514;4
2gXxr10TgOU5RGZMfSoEYl;2;-5866;1;548;107;414;848;4
3QTs3DAT0CxqZPHW0BC05D;0;-7197;1;12;312;138;564;4
4SAhHVIMwvTczGD2qNMLPZ;11;-5585;1;595;312;245;7;3
7ifJAUrpQunIXKePCDsyNn;1;-4533;1;747;25;106;861;4
1eNDDTXuR91r9niUu395QB;5;-655;0;764;243;355;811;4
3v4xCPrhodBQLnNOxqFG5J;5;-4866;0;158;543;605;865;4
1IUDBexGS0mPVxX13nVIvd;7;-7913;1;728;4;675;798;4
68EzZMNBfY3QSkMiMKLDP3;9;-4982;1;702;6;751;457;4
6nNO0uY3u7Pga1ynUkqekV;9;-13397;1;148;93;148;381;4
5oIFXkYbAf0Kzf0EOKPmfU;7;-5934;1;456;648;912;971;4
5sXJukxMUBd2CX8nmwYHbD;6;-15703;1;946;735;161;518;5
0LW1KD93FYFn823zMxuCBU;11;-9431;1;875;662;107;569;4
0BiiNjv8ep4shOvPbRkHwa;0;-5991;1;219;114;724;83;4
4wggh6q31rr0AVSt0sKATQ;10;-14816;1;328;928;128;426;4
08yql5n5mhAw2ebrcsuXPl;2;-5537;1;738;353;126;36;4
0HRlkCB0cETbHAjHFcEV5p;11;-533;1;141;302;994;387;4
6OoxPCCi2pICdzt4GngJMd;6;-6809;0;178;706;506;814;4
01u86SwMBQr1iN3ggFmNmH;10;-18774;1;36;82;26;558;4
7i481KZEKvrLdqj03eqDG3;1;-7508;1;125;936;401;924;4
1MOd2B1bPqVNKFajpyELtp;0;-6605;1;191;892;655;936;4
1bYdrHFsjOizu7tqFXfRw4;11;-4252;0;17;372;105;654;4
4LmhHkSbcrWl383BLkKQTX;4;-5404;1;226;324;532;81;4
758Cs6naQzT1GMtGd2QWaf;7;-7781;1;275;107;255;97;4
1jd8dR14gOSTsEfKKgt6EW;0;-7955;1;734;816;11;659;4
3EW11b2bRTLIdwkiBwRskU;0;-16696;1;338;337;152;946;4
7Mz7dF6ldjPoJflaXGrun6;2;-6904;1;436;106;299;396;4
1X1ova66VGS8V5yaMTrNbi;1;-2873;1;193;672;139;966;4
5U141JB7Djq9Kspt4Ogk3z;4;-7237;0;163;935;821;587;4
4OJXEwWF5CKqWmCRx8vuks;5;-11645;1;708;198;41;9;4
3aLFCYGyw3BBySQ8GEZsuY;11;-7629;0;939;801;582;854;4
6rVbVPsnMl3ZXWd491GEXH;10;-10355;0;142;769;978;875;4
78FAJvjUFajBR4dy7HKVaH;7;-7911;1;269;876;598;701;4
36u8tTRE3sdA3SKXduvLMn;8;-7239;1;107;0;121;744;4
53xtLfQPokkKRWZUe6978n;7;-14149;1;533;558;132;282;4
2hNH4kcuVs9sKV7fWY1ELw;5;-8327;0;396;119;915;324;4
3Xh4kaQAumTW993ETAdACB;5;-8007;1;33;69;177;645;4
6mnvRSmWgBKv5ZctY0QmLI;6;-3638;0;415;132;976;868;4
1ROst9THT4HxWpw6wYp8Tn;2;-5318;1;401;182;453;438;4
50mzMMlht9lOM7fEMpTcR0;7;-9176;0;36;188;107;533;4
3zbzo4Kk0i4TiLF4wsbhpN;10;-9169;1;393;89;108;4;4
3mv9rsLukwdoznYkiO5vVM;0;-8414;1;691;537;645;666;4
1feGgw5AROgqsujjSO0hAS;7;-5111;1;403;206;134;898;4
6qf5k1SyBXfgh9vkZVjL7m;4;-7223;0;345;781;901;786;4
2NXEAkhVFeOzx3SdQbRz8I;1;-7621;1;511;348;126;734;4
2YqN1h7IdAWI11t9tTZwXt;8;-8467;1;281;182;119;469;4
62v7tkdjGFBxw1vxN9oUZ5;1;-5543;0;445;135;117;511;4
3UoKChIH3PTt3B5OtPCDBE;9;-13414;0;289;328;825;639;4
2t5TnxWT1kZAYyL8yF59oG;1;-10671;1;171;469;178;52;4
1m4qGjaPGSsocNLCgZNtzh;11;-10563;1;357;182;24;671;4
1NlZagR97VKc7yAyQGj7E9;9;-11656;0;451;761;693;977;4
1Y9g6lovGHz8meNwr8q03m;6;-1265;1;299;105;916;583;4
5kgT25LfYrXXMqNG2ia0O6;9;-3915;1;627;674;133;91;4
1Z1P4PEOAPDHsCCb0IfCR6;0;-7737;1;846;223;112;578;4
4IkrqZGnj1QF1YbkPs0hQV;1;-14957;1;335;152;197;731;4
1vr0kfFUKAVmjX8VCykMI5;1;-5644;1;507;492;295;927;4
0AmYWsH8NWEtNKIQA37OBw;11;-9533;0;116;154;229;399;4
73Y5Gl53bu3gcsXkM42uWV;10;-8175;1;126;14;383;639;4
65cU3Q3c00jN6tmtrLKXXz;9;-6895;0;306;103;123;418;4
6iR24LBxndGuew9C5asnBf;4;-7956;1;748;439;182;689;4
2N9cODTQ9qd0ngBipBTUWz;2;-10544;1;582;224;889;257;4
0byX5kAVeYT9dRkr6tzTML;7;-11034;1;516;183;765;971;4
70RzloawWHzYQoOcUhabfG;11;-7944;1;528;549;771;793;4
03WUYXkJU0ZTexcRAwqOAW;8;-4393;1;199;218;107;708;3
2aEFTRA97ESrZ4mY6IwBMB;11;-6836;0;134;173;364;534;4
0Yi403m0JdG16Qgm5eYkL9;6;-4505;1;109;269;199;763;4
2m4w8OlpKxdyepb1SWgZcE;1;-9202;1;391;523;628;638;4
0SazPR1OfpSeDj0KtvTTmM;1;-15257;1;275;115;569;357;4
0IyPydcIE9gQAQDj8Ylze6;0;-1953;0;552;133;323;499;4
7qXhPWK8VR2gJCGZPObT2U;1;-6733;1;451;536;135;914;4
3hEsrnUnCl9qZ0cxQHeiD3;5;-10099;1;675;923;505;706;4
1FBs466MBOjEbfsY6Wfv9b;4;-5284;0;567;48;178;578;4
02icGSji9ynCLKi1hl5BI8;4;-7624;1;31;334;172;564;4
6ic0GvuiQL1eWQE9W9W59C;11;-851;1;494;481;242;788;4
3lFvi8zNrni3X6QJMyLK50;8;-19046;1;26;233;788;922;4
2r1EMSaZUk23ht6ASgHfMm;11;-547;0;722;443;425;943;4
5CFAPSsWQp91PGBqGy0gMD;10;-942;1;876;206;141;349;4
7HepvPW8hSuAj4y0Zk4UeM;7;-8324;1;27;0;842;976;4
7fPWvPvZhw6TRi5fBAoeyV;10;-7671;1;142;732;345;85;4
6b8ws9qvgszFySWInYE75o;0;-8861;0;405;31;318;679;4
1N4XaKCN12jBCSBkCYfNCR;6;-5901;1;45;221;557;712;4
69t4F5nuUDK8l424dXZQG4;10;-9733;1;266;73;953;205;3
64GsnetcIc9alVvgdBZss8;5;-973;0;237;388;472;903;4
6a60gnLFiM0viFPt8rHAEl;7;-5858;1;288;33;115;521;5
4JsnaMXgEet0L7QL9GtoMZ;5;-6261;1;336;897;951;209;4
50j4H2gpPW8GuJwS5mz9Fo;1;-6186;1;452;675;289;529;4
0wuU91hLCN3OqLo1BMP8Fj;7;-5581;0;287;343;151;675;4
2wbuSyX8w88eJC1U8DLMPh;10;-7082;1;529;486;802;61;1
2mqcyCrMAczqSBgvOVKtvW;4;-441;1;339;992;303;813;4
0V9F8ad6BN8adav1Dvg6RN;7;-8615;0;251;553;224;885;4
41tWbz9YayGcy9qD70yAJW;3;-7467;0;708;564;319;773;4
08nMTAjTaXoQJzXf2bttIi;11;-10988;0;331;101;472;801;4
5O3FiMBxo5d1KBWwQ8mnbr;1;-9417;0;557;444;338;593;4
1D0ekLFiFqBB8lXOFY5uZM;0;-14583;1;215;241;896;602;4
3GcWMB2ylLPkN5AIok0r8b;11;-5896;1;328;198;106;324;4
6C0ZVuGlzfMAo9eRmfQDHj;8;-5491;0;302;906;362;572;4
17mZjAkS9JKy6AdQMgt6Xh;6;-6034;1;228;28;106;766;4
5YhfN5OyEp1rjyxycqjEHB;9;-7854;1;314;406;113;739;4
0AaEbPXWdeiW6MbW80Eibj;6;-5131;1;214;145;298;455;4
3lAHJBwNwA9Ld884HE7ljH;2;-3909;1;124;104;964;77;4
0mkV7TnuioRjagkacgCN60;8;-7242;1;195;151;106;856;4
4OV4EJZXL3KmvqenhDeMtk;10;-3884;1;386;655;207;815;4
5ApHX2Ra5nIua1N6celtZW;0;-7952;1;489;359;463;586;4
527Cm38GjLrdcpbTiktdx8;5;-6964;0;102;176;157;237;5
4JtYVvSrvGThVE9D5U6xK1;9;-638;1;569;175;87;935;4
38fsUuEfKF1pWrIDprpPfJ;1;-8094;1;259;71;115;248;4
47Y7lrGmsWbx8uEtQWsvjM;2;-6697;1;521;839;176;802;4
7vKVZySSp3OWJGKSMJQNqW;4;-984;0;456;29;103;931;4
2U80NG85qFEZGSFSkq1UpG;11;-14671;1;195;866;905;691;4
3Z1FGbnpk7GWsUANutXb9H;0;-6657;1;409;108;197;948;3
45R5rtT0KYMmqGK2dwnYR4;0;-9389;1;512;402;107;855;4
6In2IjmE06RxlCSPpVizTQ;2;-6772;1;659;382;734;84;4
36zr9GbV6l6PLTo5AOd8jT;8;-6262;1;142;272;292;944;4
4AkEnbSGjxOzdg0l2PEU7J;1;-4672;0;913;153;895;922;4
2KLbuFdP8JJLJAF30ZwEe5;6;-7195;0;15;256;479;904;4
051Fu534z5BEJNup2tbCfh;5;-15527;1;467;208;959;808;4
3sOTrhVom7qDoKp0nnwQEh;4;-11893;1;341;647;189;744;4
0Sk9MG4qWx3B9xgqxKBOHn;11;-4282;0;278;995;924;857;4
0aqbDyFDwOaGOwxYUgAmK5;11;-4907;1;627;386;165;811;4
2zGR3PUtP85vUEPfjKZhAr;0;-4709;1;958;106;502;967;4
7ckAockT0BpGF27HpUEOZ8;8;-7032;0;195;146;307;784;4
1DRzvnxVuJUUQc33Ybuf5B;1;-6787;1;77;37;247;286;4
6AdrpG8bYlxDiY8ndkq82Q;4;-8515;0;319;111;813;475;4
4LooRfIvy3xbmdYprFZbVz;9;-12496;1;32;127;49;821;4
4oaLPF7Y6udoeuxmqJzfiD;4;-17886;1;109;792;845;658;4
5jVZ30CRGKtJSW28BGHngB;11;-8132;1;945;142;187;96;4
2kibYQtGvQwNRe5lJxIIxY;8;-703;1;117;497;146;641;4
5yevO7pjjyF8EtIW5GJ67f;1;-5339;0;1;556;215;435;4
2v7Foo5EoXgr6x8kyEMwOB;1;-4696;1;145;339;577;916;4
7EZjoo6Y2AB1DBY55dg4Kb;7;-4419;1;255;147;929;535;4
1IGSLXykccmp1TSqhYnden;9;-16516;1;573;679;201;658;4
